1363, 848
1364, 892
1365, 494
1366, 2404
1368, 1603
1370, 734
1371, 343
1372, 2012
1373, 570
1374, 1796
1375, 738
1376, 670
1377, 807
1378, 1426
1379, 627
1380, 864
1381, 1519
1382, 1123
1384, 944
1385, 791
1386, 1752
1387, 894
1388, 598
1389, 573
1390, 1596
1391, 599
1392, 2614
1393, 725
1394, 1351
1395, 1508
1396, 685
1397, 1939
1398, 1563
1399, 941
1400, 1008
1401, 2099
1402, 429
1403, 595
1404, 1298
1405, 1624
1406, 859
1407, 497
1408, 512
1409, 1076
1410, 1135
1411, 2002
1412, 716
1413, 748
